BDD,MFO,MOM,RET,LIA,SED,,,
ORO,SEW,APN,MOM,LIA,,,,
ORO,SEW,APN,MOM,RET,SED,,,
ORO,SEW,APN,MOM,RET,,,,
ORO,SEW,APN,MOM,SED,,,,
ORO,SEW,APN,MOM,,,,,
ORO,SEW,APN,SED,SBC,LIA,RET,,
ORO,SEW,APN,SED,SBC,LIA,,,
ORO,SEW,APN,SED,SBC,RET,,,
ORO,SEW,APN,SED,SBC,,,,
ORO,SEW,APN,SED,LIA,RET,,,
ORO,SEW,APN,SED,LIA,,,,
ORO,SEW,APN,SED,RET,,,,
ORO,SEW,APN,SED,,,,,
ORO,SEW,APN,SBC,LIA,RET,,,
ORO,SEW,APN,SBC,LIA,,,,
ORO,SEW,APN,SBC,RET,,,,
ORO,SEW,APN,SBC,,,,,
ORO,SEW,APN,LIA,RET,,,,
ORO,SEW,APN,LIA,,,,,
ORO,SEW,APN,RET,,,,,
ORO,SEW,APN,,,,,,
ORO,SEW,MFO,LIA,SED,SBC,MOM,RET,
ORO,SEW,MFO,LIA,SED,SBC,MOM,,
ORO,SEW,MFO,LIA,SED,SBC,RET,,
ORO,SEW,MFO,LIA,SED,SBC,,,
ORO,SEW,MFO,LIA,SED,MOM,RET,,
ORO,SEW,MFO,LIA,SED,MOM,,,
ORO,SEW,MFO,LIA,SED,RET,,,
ORO,SEW,MFO,LIA,SED,,,,
ORO,SEW,MFO,LIA,SBC,MOM,RET,,
ORO,SEW,MFO,LIA,SBC,MOM,,,
ORO,SEW,MFO,LIA,SBC,RET,,,
ORO,SEW,MFO,LIA,SBC,,,,
ORO,SEW,MFO,LIA,MOM,RET,,,
ORO,SEW,MFO,LIA,MOM,,,,
ORO,SEW,MFO,LIA,RET,,,,
ORO,SEW,MFO,LIA,,,,,
ORO,SEW,MFO,SED,SBC,MOM,RET,,
ORO,SEW,MFO,SED,SBC,MOM,,,
ORO,SEW,MFO,SED,SBC,RET,,,
ORO,SEW,MFO,SED,SBC,,,,
ORO,SEW,MFO,SED,MOM,RET,,,
ORO,SEW,MFO,SED,MOM,,,,
ORO,SEW,MFO,SED,RET,,,,
ORO,SEW,MFO,SED,,,,,
ORO,SEW,MFO,SBC,MOM,RET,,,
ORO,SEW,MFO,SBC,MOM,,,,
ORO,SEW,MFO,SBC,RET,,,,
ORO,SEW,MFO,SBC,,,,,
ORO,SEW,MFO,MOM,RET,,,,
ORO,SEW,MFO,MOM,,,,,
ORO,SEW,MFO,RET,,,,,
ORO,SEW,MFO,,,,,,
ORO,SEW,SED,LIA,RET,SBC,MOM,,
ORO,SEW,SED,LIA,RET,SBC,,,
ORO,SEW,SED,LIA,RET,MOM,,,
ORO,SEW,SED,LIA,RET,,,,
ORO,SEW,SED,LIA,SBC,MOM,,,
ORO,SEW,SED,LIA,SBC,,,,
ORO,SEW,SED,LIA,MOM,,,,
ORO,SEW,SED,LIA,,,,,
ORO,SEW,SED,RET,SBC,MOM,,,
ORO,SEW,SED,RET,SBC,,,,
ORO,SEW,SED,RET,MOM,,,,
ORO,SEW,SED,RET,,,,,
ORO,SEW,SED,SBC,MOM,,,,
ORO,SEW,SED,SBC,,,,,
ORO,SEW,SED,MOM,,,,,
ORO,SEW,SED,,,,,,
ORO,SEW,MOM,LIA,RET,SBC,,,
ORO,SEW,MOM,LIA,RET,,,,
ORO,SEW,MOM,LIA,SBC,,,,
ORO,SEW,MOM,LIA,,,,,
ORO,SEW,MOM,RET,SBC,,,,
ORO,SEW,MOM,RET,,,,,
ORO,SEW,MOM,SBC,,,,,
ORO,SEW,MOM,,,,,,
ORO,SEW,LIA,RET,SBC,,,,
ORO,SEW,LIA,RET,,,,,
ORO,SEW,LIA,SBC,,,,,
ORO,SEW,LIA,,,,,,
ORO,SEW,RET,SBC,,,,,
ORO,SEW,RET,,,,,,
ORO,SEW,SBC,,,,,,
ORO,SEW,,,,,,,
ORO,ELE,APN,MOM,SBC,LIA,MFO,SED,RET
ORO,ELE,APN,MOM,SBC,LIA,MFO,SED,
ORO,ELE,APN,MOM,SBC,LIA,MFO,RET,
ORO,ELE,APN,MOM,SBC,LIA,MFO,,
ORO,ELE,APN,MOM,SBC,LIA,SED,RET,
ORO,ELE,APN,MOM,SBC,LIA,SED,,
ORO,ELE,APN,MOM,SBC,LIA,RET,,
ORO,ELE,APN,MOM,SBC,LIA,,,
ORO,ELE,APN,MOM,SBC,MFO,SED,RET,
ORO,ELE,APN,MOM,SBC,MFO,SED,,
ORO,ELE,APN,MOM,SBC,MFO,RET,,
ORO,ELE,APN,MOM,SBC,MFO,,,
ORO,ELE,APN,MOM,SBC,SED,RET,,
ORO,ELE,APN,MOM,SBC,SED,,,
ORO,ELE,APN,MOM,SBC,RET,,,
ORO,ELE,APN,MOM,SBC,,,,
ORO,ELE,APN,MOM,LIA,MFO,SED,RET,
ORO,ELE,APN,MOM,LIA,MFO,SED,,
ORO,ELE,APN,MOM,LIA,MFO,RET,,
ORO,ELE,APN,MOM,LIA,MFO,,,
ORO,ELE,APN,MOM,LIA,SED,RET,,
ORO,ELE,APN,MOM,LIA,SED,,,
ORO,ELE,APN,MOM,LIA,RET,,,
ORO,ELE,APN,MOM,LIA,,,,
ORO,ELE,APN,MOM,MFO,SED,RET,,
ORO,ELE,APN,MOM,MFO,SED,,,
ORO,ELE,APN,MOM,MFO,RET,,,
ORO,ELE,APN,MOM,MFO,,,,
ORO,ELE,APN,MOM,SED,RET,,,
ORO,ELE,APN,MOM,SED,,,,
ORO,ELE,APN,MOM,RET,,,,
ORO,ELE,APN,MOM,,,,,
ORO,ELE,APN,SBC,LIA,MFO,SED,RET,
ORO,ELE,APN,SBC,LIA,MFO,SED,,
ORO,ELE,APN,SBC,LIA,MFO,RET,,
ORO,ELE,APN,SBC,LIA,MFO,,,
ORO,ELE,APN,SBC,LIA,SED,RET,,
ORO,ELE,APN,SBC,LIA,SED,,,
ORO,ELE,APN,SBC,LIA,RET,,,
ORO,ELE,APN,SBC,LIA,,,,
ORO,ELE,APN,SBC,MFO,SED,RET,,
ORO,ELE,APN,SBC,MFO,SED,,,
ORO,ELE,APN,SBC,MFO,RET,,,
ORO,ELE,APN,SBC,MFO,,,,
ORO,ELE,APN,SBC,SED,RET,,,
ORO,ELE,APN,SBC,SED,,,,
ORO,ELE,APN,SBC,RET,,,,
ORO,ELE,APN,SBC,,,,,
ORO,ELE,APN,LIA,MFO,SED,RET,,
ORO,ELE,APN,LIA,MFO,SED,,,
ORO,ELE,APN,LIA,MFO,RET,,,
ORO,ELE,APN,LIA,MFO,,,,
ORO,ELE,APN,LIA,SED,RET,,,
ORO,ELE,APN,LIA,SED,,,,
ORO,ELE,APN,LIA,RET,,,,
ORO,ELE,APN,LIA,,,,,
ORO,ELE,APN,MFO,SED,RET,,,
ORO,ELE,APN,MFO,SED,,,,
ORO,ELE,APN,MFO,RET,,,,
ORO,ELE,APN,MFO,,,,,
ORO,ELE,APN,SED,RET,,,,
ORO,ELE,APN,SED,,,,,
ORO,ELE,APN,RET,,,,,
ORO,ELE,APN,,,,,,
ORO,ELE,MFO,MOM,SBC,LIA,SED,RET,
ORO,ELE,MFO,MOM,SBC,LIA,SED,,
ORO,ELE,MFO,MOM,SBC,LIA,RET,,
ORO,ELE,MFO,MOM,SBC,LIA,,,
ORO,ELE,MFO,MOM,SBC,SED,RET,,
ORO,ELE,MFO,MOM,SBC,SED,,,
ORO,ELE,MFO,MOM,SBC,RET,,,
ORO,ELE,MFO,MOM,SBC,,,,
ORO,ELE,MFO,MOM,LIA,SED,RET,,
ORO,ELE,MFO,MOM,LIA,SED,,,
ORO,ELE,MFO,MOM,LIA,RET,,,
ORO,ELE,MFO,MOM,LIA,,,,
ORO,ELE,MFO,MOM,SED,RET,,,
ORO,ELE,MFO,MOM,SED,,,,
ORO,ELE,MFO,MOM,RET,,,,
ORO,ELE,MFO,MOM,,,,,
ORO,ELE,MFO,SBC,LIA,SED,RET,,
ORO,ELE,MFO,SBC,LIA,SED,,,
ORO,ELE,MFO,SBC,LIA,RET,,,
ORO,ELE,MFO,SBC,LIA,,,,
ORO,ELE,MFO,SBC,SED,RET,,,
ORO,ELE,MFO,SBC,SED,,,,
ORO,ELE,MFO,SBC,RET,,,,
ORO,ELE,MFO,SBC,,,,,
ORO,ELE,MFO,LIA,SED,RET,,,
ORO,ELE,MFO,LIA,SED,,,,
ORO,ELE,MFO,LIA,RET,,,,
ORO,ELE,MFO,LIA,,,,,
ORO,ELE,MFO,SED,RET,,,,
ORO,ELE,MFO,SED,,,,,
ORO,ELE,MFO,RET,,,,,
ORO,ELE,MFO,,,,,,
ORO,ELE,MOM,SBC,LIA,RET,SED,,
ORO,ELE,MOM,SBC,LIA,RET,,,
ORO,ELE,MOM,SBC,LIA,SED,,,
ORO,ELE,MOM,SBC,LIA,,,,
ORO,ELE,MOM,SBC,RET,SED,,,
ORO,ELE,MOM,SBC,RET,,,,
ORO,ELE,MOM,SBC,SED,,,,
ORO,ELE,MOM,SBC,,,,,
ORO,ELE,MOM,SED,LIA,RET,,,
ORO,ELE,MOM,SED,LIA,,,,
ORO,ELE,MOM,SED,RET,,,,
ORO,ELE,MOM,SED,,,,,
ORO,ELE,MOM,LIA,RET,,,,
ORO,ELE,MOM,LIA,,,,,
ORO,ELE,MOM,RET,,,,,
ORO,ELE,MOM,,,,,,
ORO,ELE,SBC,RET,LIA,SED,,,
ORO,ELE,SBC,RET,LIA,,,,
ORO,ELE,SBC,RET,SED,,,,
ORO,ELE,SBC,RET,,,,,
ORO,ELE,SBC,SED,LIA,,,,
ORO,ELE,SBC,SED,,,,,
ORO,ELE,SBC,LIA,,,,,
ORO,ELE,SBC,,,,,,
ORO,ELE,SED,LIA,RET,,,,
ORO,ELE,SED,LIA,,,,,
ORO,ELE,SED,RET,,,,,
ORO,ELE,SED,,,,,,
ORO,ELE,RET,LIA,,,,,
ORO,ELE,RET,,,,,,
ORO,ELE,LIA,,,,,,
ORO,ELE,,,,,,,
ORO,APN,MFO,MOM,SBC,SED,RET,LIA,
ORO,APN,MFO,MOM,SBC,SED,RET,,
ORO,APN,MFO,MOM,SBC,SED,LIA,,
ORO,APN,MFO,MOM,SBC,SED,,,
ORO,APN,MFO,MOM,SBC,RET,LIA,,
ORO,APN,MFO,MOM,SBC,RET,,,
ORO,APN,MFO,MOM,SBC,LIA,,,
ORO,APN,MFO,MOM,SBC,,,,
ORO,APN,MFO,MOM,SED,RET,LIA,,
ORO,APN,MFO,MOM,SED,RET,,,
ORO,APN,MFO,MOM,SED,LIA,,,
ORO,APN,MFO,MOM,SED,,,,
ORO,APN,MFO,MOM,RET,LIA,,,
ORO,APN,MFO,MOM,RET,,,,
ORO,APN,MFO,MOM,LIA,,,,
ORO,APN,MFO,MOM,,,,,
ORO,APN,MFO,SBC,SED,RET,LIA,,
ORO,APN,MFO,SBC,SED,RET,,,
ORO,APN,MFO,SBC,SED,LIA,,,
ORO,APN,MFO,SBC,SED,,,,
ORO,APN,MFO,SBC,RET,LIA,,,
ORO,APN,MFO,SBC,RET,,,,
ORO,APN,MFO,SBC,LIA,,,,
ORO,APN,MFO,SBC,,,,,
ORO,APN,MFO,SED,RET,LIA,,,
ORO,APN,MFO,SED,RET,,,,
ORO,APN,MFO,SED,LIA,,,,
ORO,APN,MFO,SED,,,,,
ORO,APN,MFO,RET,LIA,,,,
ORO,APN,MFO,RET,,,,,
ORO,APN,MFO,LIA,,,,,
ORO,APN,MFO,,,,,,
ORO,APN,MOM,LIA,SBC,SED,RET,,
ORO,APN,MOM,LIA,SBC,SED,,,
ORO,APN,MOM,LIA,SBC,RET,,,
ORO,APN,MOM,LIA,SBC,,,,
ORO,APN,MOM,LIA,SED,RET,,,
ORO,APN,MOM,LIA,SED,,,,
ORO,APN,MOM,LIA,RET,,,,
ORO,APN,MOM,LIA,,,,,
ORO,APN,MOM,SBC,SED,RET,,,
ORO,APN,MOM,SBC,SED,,,,
ORO,APN,MOM,SBC,RET,,,,
ORO,APN,MOM,SBC,,,,,
ORO,APN,MOM,SED,RET,,,,
ORO,APN,MOM,SED,,,,,
ORO,APN,MOM,RET,,,,,
ORO,APN,MOM,,,,,,
ORO,APN,SED,LIA,SBC,RET,,,
ORO,APN,SED,LIA,SBC,,,,
ORO,APN,SED,LIA,RET,,,,
ORO,APN,SED,LIA,,,,,
ORO,APN,SED,SBC,RET,,,,
ORO,APN,SED,SBC,,,,,
ORO,APN,SED,RET,,,,,
ORO,APN,SED,,,,,,
ORO,APN,LIA,SBC,RET,,,,
ORO,APN,LIA,SBC,,,,,
ORO,APN,LIA,RET,,,,,
ORO,APN,LIA,,,,,,
ORO,APN,SBC,RET,,,,,
ORO,APN,SBC,,,,,,
ORO,APN,RET,,,,,,
ORO,APN,,,,,,,
ORO,MFO,SED,SBC,LIA,MOM,RET,,
ORO,MFO,SED,SBC,LIA,MOM,,,
ORO,MFO,SED,SBC,LIA,RET,,,
ORO,MFO,SED,SBC,LIA,,,,
ORO,MFO,SED,SBC,MOM,RET,,,
ORO,MFO,SED,SBC,MOM,,,,
ORO,MFO,SED,SBC,RET,,,,
ORO,MFO,SED,SBC,,,,,
ORO,MFO,SED,LIA,MOM,RET,,,
ORO,MFO,SED,LIA,MOM,,,,
ORO,MFO,SED,LIA,RET,,,,
ORO,MFO,SED,LIA,,,,,
ORO,MFO,SED,MOM,RET,,,,
ORO,MFO,SED,MOM,,,,,
ORO,MFO,SED,RET,,,,,
ORO,MFO,SED,,,,,,
ORO,MFO,SBC,LIA,MOM,RET,,,
ORO,MFO,SBC,LIA,MOM,,,,
ORO,MFO,SBC,LIA,RET,,,,
ORO,MFO,SBC,LIA,,,,,
ORO,MFO,SBC,MOM,RET,,,,
ORO,MFO,SBC,MOM,,,,,
ORO,MFO,SBC,RET,,,,,
ORO,MFO,SBC,,,,,,
ORO,MFO,LIA,MOM,RET,,,,
ORO,MFO,LIA,MOM,,,,,
ORO,MFO,LIA,RET,,,,,
ORO,MFO,LIA,,,,,,
ORO,MFO,MOM,RET,,,,,
ORO,MFO,MOM,,,,,,
ORO,MFO,RET,,,,,,
ORO,MFO,,,,,,,
ORO,SED,LIA,SBC,MOM,RET,,,
ORO,SED,LIA,SBC,MOM,,,,
ORO,SED,LIA,SBC,RET,,,,
ORO,SED,LIA,SBC,,,,,
ORO,SED,LIA,MOM,RET,,,,
ORO,SED,LIA,MOM,,,,,
ORO,SED,LIA,RET,,,,,
ORO,SED,LIA,,,,,,
ORO,SED,SBC,MOM,RET,,,,
ORO,SED,SBC,MOM,,,,,
ORO,SED,SBC,RET,,,,,
ORO,SED,SBC,,,,,,
ORO,SED,MOM,RET,,,,,
ORO,SED,MOM,,,,,,
ORO,SED,RET,,,,,,
ORO,SED,,,,,,,
ORO,LIA,MOM,SBC,RET,,,,
ORO,LIA,MOM,SBC,,,,,
ORO,LIA,MOM,RET,,,,,
ORO,LIA,MOM,,,,,,
ORO,LIA,SBC,RET,,,,,
ORO,LIA,SBC,,,,,,
ORO,LIA,RET,,,,,,
ORO,LIA,,,,,,,
ORO,MOM,SBC,RET,,,,,
ORO,MOM,SBC,,,,,,
ORO,MOM,RET,,,,,,
ORO,MOM,,,,,,,
ORO,SBC,RET,,,,,,
ORO,SBC,,,,,,,
ORO,RET,,,,,,,
SEW,APN,MFO,LIA,SBC,MOM,RET,SED,
SEW,APN,MFO,LIA,SBC,MOM,RET,,
SEW,APN,MFO,LIA,SBC,MOM,SED,,
SEW,APN,MFO,LIA,SBC,MOM,,,
SEW,APN,MFO,LIA,SBC,RET,SED,,
SEW,APN,MFO,LIA,SBC,RET,,,
SEW,APN,MFO,LIA,SBC,SED,,,
SEW,APN,MFO,LIA,SBC,,,,
SEW,APN,MFO,LIA,SED,MOM,RET,,
SEW,APN,MFO,LIA,SED,MOM,,,
SEW,APN,MFO,LIA,SED,RET,,,
SEW,APN,MFO,LIA,SED,,,,
SEW,APN,MFO,LIA,MOM,RET,,,
SEW,APN,MFO,LIA,MOM,,,,
SEW,APN,MFO,LIA,RET,,,,
SEW,APN,MFO,LIA,,,,,
SEW,APN,MFO,RET,SBC,MOM,SED,,
SEW,APN,MFO,RET,SBC,MOM,,,
SEW,APN,MFO,RET,SBC,SED,,,
SEW,APN,MFO,RET,SBC,,,,
SEW,APN,MFO,RET,SED,MOM,,,
SEW,APN,MFO,RET,SED,,,,
SEW,APN,MFO,RET,MOM,,,,
SEW,APN,MFO,RET,,,,,
SEW,APN,MFO,SBC,MOM,SED,,,
SEW,APN,MFO,SBC,MOM,,,,
SEW,APN,MFO,SBC,SED,,,,
SEW,APN,MFO,SBC,,,,,
SEW,APN,MFO,SED,MOM,,,,
SEW,APN,MFO,SED,,,,,
SEW,APN,MFO,MOM,,,,,
SEW,APN,MFO,,,,,,
SEW,APN,MOM,LIA,SBC,RET,SED,,
SEW,APN,MOM,LIA,SBC,RET,,,
SEW,APN,MOM,LIA,SBC,SED,,,
SEW,APN,MOM,LIA,SBC,,,,
SEW,APN,MOM,LIA,SED,RET,,,
SEW,APN,MOM,LIA,SED,,,,
SEW,APN,MOM,LIA,RET,,,,
SEW,APN,MOM,LIA,,,,,
SEW,APN,MOM,SBC,RET,SED,,,
SEW,APN,MOM,SBC,RET,,,,
SEW,APN,MOM,SBC,SED,,,,
SEW,APN,MOM,SBC,,,,,
SEW,APN,MOM,SED,RET,,,,
SEW,APN,MOM,SED,,,,,
SEW,APN,MOM,RET,,,,,
SEW,APN,MOM,,,,,,
SEW,APN,SED,LIA,SBC,RET,,,
SEW,APN,SED,LIA,SBC,,,,
SEW,APN,SED,LIA,RET,,,,
SEW,APN,SED,LIA,,,,,
SEW,APN,SED,RET,SBC,,,,
SEW,APN,SED,RET,,,,,
SEW,APN,SED,SBC,,,,,
SEW,APN,SED,,,,,,
SEW,APN,LIA,SBC,RET,,,,
SEW,APN,LIA,SBC,,,,,
SEW,APN,LIA,RET,,,,,
SEW,APN,LIA,,,,,,
SEW,APN,SBC,RET,,,,,
SEW,APN,SBC,,,,,,
SEW,APN,RET,,,,,,
SEW,APN,,,,,,,
SEW,SED,MFO,LIA,MOM,SBC,RET,,
SEW,SED,MFO,LIA,MOM,SBC,,,
SEW,SED,MFO,LIA,MOM,RET,,,
SEW,SED,MFO,LIA,MOM,,,,
SEW,SED,MFO,LIA,SBC,RET,,,
SEW,SED,MFO,LIA,SBC,,,,
SEW,SED,MFO,LIA,RET,,,,
SEW,SED,MFO,LIA,,,,,
SEW,SED,MFO,MOM,RET,SBC,,,
SEW,SED,MFO,MOM,RET,,,,
SEW,SED,MFO,MOM,SBC,,,,
SEW,SED,MFO,MOM,,,,,
SEW,SED,MFO,RET,SBC,,,,
SEW,SED,MFO,RET,,,,,
SEW,SED,MFO,SBC,,,,,
SEW,SED,MFO,,,,,,
SEW,SED,LIA,MOM,SBC,RET,,,
SEW,SED,LIA,MOM,SBC,,,,
SEW,SED,LIA,MOM,RET,,,,
SEW,SED,LIA,MOM,,,,,
SEW,SED,LIA,SBC,RET,,,,
SEW,SED,LIA,SBC,,,,,
SEW,SED,LIA,RET,,,,,
SEW,SED,LIA,,,,,,
SEW,SED,MOM,SBC,RET,,,,
SEW,SED,MOM,SBC,,,,,
SEW,SED,MOM,RET,,,,,
SEW,SED,MOM,,,,,,
SEW,SED,SBC,RET,,,,,
SEW,SED,SBC,,,,,,
SEW,SED,RET,,,,,,
SEW,SED,,,,,,,
SEW,MFO,LIA,SBC,MOM,RET,,,
SEW,MFO,LIA,SBC,MOM,,,,
SEW,MFO,LIA,SBC,RET,,,,
SEW,MFO,LIA,SBC,,,,,
SEW,MFO,LIA,MOM,RET,,,,
SEW,MFO,LIA,MOM,,,,,
SEW,MFO,LIA,RET,,,,,
SEW,MFO,LIA,,,,,,
SEW,MFO,SBC,MOM,RET,,,,
SEW,MFO,SBC,MOM,,,,,
SEW,MFO,SBC,RET,,,,,
SEW,MFO,SBC,,,,,,
SEW,MFO,MOM,RET,,,,,
SEW,MFO,MOM,,,,,,
SEW,MFO,RET,,,,,,
SEW,MFO,,,,,,,
SEW,LIA,MOM,SBC,RET,,,,
SEW,LIA,MOM,SBC,,,,,
SEW,LIA,MOM,RET,,,,,
SEW,LIA,MOM,,,,,,
SEW,LIA,SBC,RET,,,,,
SEW,LIA,SBC,,,,,,
SEW,LIA,RET,,,,,,
SEW,LIA,,,,,,,
SEW,SBC,MOM,RET,,,,,
SEW,SBC,MOM,,,,,,
SEW,SBC,RET,,,,,,
SEW,SBC,,,,,,,
SEW,MOM,RET,,,,,,
SEW,MOM,,,,,,,
SEW,RET,,,,,,,
ELE,APN,MFO,SED,MOM,SBC,LIA,RET,
ELE,APN,MFO,SED,MOM,SBC,LIA,,
ELE,APN,MFO,SED,MOM,SBC,RET,,
ELE,APN,MFO,SED,MOM,SBC,,,
ELE,APN,MFO,SED,MOM,LIA,RET,,
ELE,APN,MFO,SED,MOM,LIA,,,
ELE,APN,MFO,SED,MOM,RET,,,
ELE,APN,MFO,SED,MOM,,,,
ELE,APN,MFO,SED,SBC,LIA,RET,,
ELE,APN,MFO,SED,SBC,LIA,,,
ELE,APN,MFO,SED,SBC,RET,,,
ELE,APN,MFO,SED,SBC,,,,
ELE,APN,MFO,SED,LIA,RET,,,
ELE,APN,MFO,SED,LIA,,,,
ELE,APN,MFO,SED,RET,,,,
ELE,APN,MFO,SED,,,,,
ELE,APN,MFO,MOM,SBC,LIA,RET,,
ELE,APN,MFO,MOM,SBC,LIA,,,
ELE,APN,MFO,MOM,SBC,RET,,,
ELE,APN,MFO,MOM,SBC,,,,
ELE,APN,MFO,MOM,LIA,RET,,,
ELE,APN,MFO,MOM,LIA,,,,
ELE,APN,MFO,MOM,RET,,,,
ELE,APN,MFO,MOM,,,,,
ELE,APN,MFO,SBC,LIA,RET,,,
ELE,APN,MFO,SBC,LIA,,,,
ELE,APN,MFO,SBC,RET,,,,
ELE,APN,MFO,SBC,,,,,
ELE,APN,MFO,LIA,RET,,,,
ELE,APN,MFO,LIA,,,,,
ELE,APN,MFO,RET,,,,,
ELE,APN,MFO,,,,,,
ELE,APN,SBC,SED,MOM,LIA,RET,,
ELE,APN,SBC,SED,MOM,LIA,,,
ELE,APN,SBC,SED,MOM,RET,,,
ELE,APN,SBC,SED,MOM,,,,
ELE,APN,SBC,SED,LIA,RET,,,
ELE,APN,SBC,SED,LIA,,,,
ELE,APN,SBC,SED,RET,,,,
ELE,APN,SBC,SED,,,,,
ELE,APN,SBC,MOM,RET,LIA,,,
ELE,APN,SBC,MOM,RET,,,,
ELE,APN,SBC,MOM,LIA,,,,
ELE,APN,SBC,MOM,,,,,
